datetime,Hot Blast PressureBar,Hot Blast Temp.oC,Hot Blast VolumeNm3/Hr.,O2 Enrichment %,OxygenFlowNm3/Hr.,PermeabilityKgs/Hr.,RAFToC,SteamKgs/Hr.,TopPressureBar,TuyereVelocitym/s,Differential PressureTotalBar,Charges/Hrs.,StockRodLevel,COKE_ASH%,COKE_FC%,COKE_IM%,COKE_MOIST%,COKE_MT,COKE_VM%,NUTCOKE_ASH%,NUTCOKE_FC%,NUTCOKE_IM%,NUTCOKE_MOIST%,NUTCOKE_MT,NUTCOKE_VM%,PCI_2_%Ash,PCI_2_%FC,PCI_2_%IM,PCI_2_MT,PCI_2_%VM,Sinter_SP_MT,Sinter_SP_02_Al2O3%,Sinter_SP_02_Basicity,Sinter_SP_02_CaO%,Sinter_SP_02_Cold_Strength_AI,Sinter_SP_02_Cold_strength_TI,Sinter_SP_02_Fe(T)%,Sinter_SP_02_FeO%,Sinter_SP_02_Hot_strength_RDI,Sinter_SP_02_Hot_strength_RI,Sinter_SP_02_K2O%,Sinter_SP_02_MgO%,Sinter_SP_02_MnO%,Sinter_SP_02_Na2O%,Sinter_SP_02_P%,Sinter_SP_02_SiO2%,Sinter_SP_02_TiO2%,ORE_%Al2O3,ORE_%CaO,ORE_%Fe(T),ORE_%K2O,ORE_%LOI,ORE_%MgO,ORE_%MnO,ORE_MT,ORE_%Na2O,ORE_%P,ORE_%SiO2,ORE_%TiO2,ORE_%TM,Geomin Type,FLUX_Al2O3%,FLUX_CaO%,FLUX_Fe2O3%,FLUX_LOI%,FLUX_MgO%,FLUX_MT,FLUX_SiO2%,FLUX_TM%,COKE_DISCHARGE_TIME,WEIGHTED_COKE_ANGLE,TOTAL_COKE_PORTIONS,NON_COKE_DISCHARGE_TIME,WEIGHTED_NON_COKE_ANGLE,TOTAL_NON_COKE_PORTIONS,UnitCost Lakhs/Thm,ActualKg/Thm.,FurnaceTopGasAnalysisCO2ETACO,Act. Fuel RateKg/Thm.,Coke Rate Kg/Thm,ProductionTonnesPerHr
2024-01-24 21:00:00,2.63,1133.0,120899.0,2.690624705,3998.0,1483.0,2288.0,968.0,1.27,236.0,1.36,7.0,1.5,11.01,87.61,0.42,3.7,309.9343333,0.96,11.42,87.06,0.48,7.3,21.30733333,1.04,10.56,69.07,1.21,83.53,19.16,938.479,2.275,1.947229485,11.68,4.799166667,81.6825,53.885,10.095,26.77,64.58,0.115,2.18,0.25,0.0435,0.072,6.0,0.19,2.208181083,0.164478071,59.86047073,0.043362509,4.396036184,0.063046111,0.125646152,259.0913579,0.005434179,0.13350175,4.946626946,0.245579629,2.816429353,1.0,0.58,0.0,0.65,1.33,0.0,17.06666667,97.01,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,121.6775,107.0,42.56159926,537.0,430.0,92.71028037
2024-01-24 22:00:00,2.66,1134.0,118949.0,2.733501259,3999.0,1425.0,2280.0,887.0,1.27,230.0,1.39,8.0,1.5,11.01,87.61,0.42,3.7,309.9343333,0.96,11.42,87.06,0.48,7.3,21.30733333,1.04,10.56,69.07,1.21,83.53,19.16,938.479,2.275,1.947229485,11.68,4.799166667,81.6825,53.885,10.095,26.77,64.58,0.115,2.18,0.25,0.0435,0.072,6.0,0.19,2.208181083,0.164478071,59.86047073,0.043362509,4.396036184,0.063046111,0.125646152,259.0913579,0.005434179,0.13350175,4.946626946,0.245579629,2.816429353,1.0,0.58,0.0,0.65,1.33,0.0,17.06666667,97.01,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,122.34,112.0,41.59271369,542.0,430.0,96.51785714
2024-01-24 23:00:00,2.66,1133.0,119213.0,2.719760327,3997.0,1427.0,2279.0,668.0,1.27,231.0,1.39,7.0,1.5,11.07,87.56,0.41,3.6,307.4506667,0.96,11.38,87.12,0.45,6.9,20.92,1.05,10.21,69.41,1.08,92.2,19.3,951.74,2.39,1.885355488,11.725,4.933333333,80.89333333,53.6,9.64,26.8735,64.58,0.12,2.175,0.265,0.044,0.078,6.22,0.195,2.13641187,0.118776345,64.92531194,0.013676313,2.890649051,0.03589913,0.039640348,286.11,0.004035965,0.057295166,1.574034812,0.12511576,2.578420887,1.0,0.91,0.0,0.99,1.32,0.0,22.65,94.77,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,123.4,120.0,41.59292035,550.0,430.0,91.25
2024-01-25 00:00:00,2.64,1133.0,120492.0,2.698166987,4000.0,1472.0,2260.0,862.0,1.27,235.0,1.37,7.0,1.5,11.07,87.56,0.41,3.6,307.4506667,0.96,11.38,87.12,0.45,6.9,20.92,1.05,10.21,69.41,1.08,92.2,19.3,951.74,2.39,1.885355488,11.725,4.933333333,80.89333333,53.6,9.64,26.8735,64.58,0.12,2.175,0.265,0.044,0.078,6.22,0.195,2.13641187,0.118776345,64.92531194,0.013676313,2.890649051,0.03589913,0.039640348,286.11,0.004035965,0.057295166,1.574034812,0.12511576,2.578420887,1.0,0.91,0.0,0.99,1.32,0.0,22.65,94.77,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,122.0625,125.0,41.38817481,547.0,422.0,90.32
2024-01-25 01:00:00,2.61,1133.0,121158.0,2.692580696,3999.0,1505.0,2260.0,1222.0,1.27,237.0,1.34,8.0,1.5,11.07,87.56,0.41,3.6,307.4506667,0.96,11.38,87.12,0.45,6.9,20.92,1.05,10.21,69.41,1.08,92.2,19.3,951.74,2.39,1.885355488,11.725,4.933333333,80.89333333,53.6,9.64,26.8735,64.58,0.12,2.175,0.265,0.044,0.078,6.22,0.195,2.13641187,0.118776345,64.92531194,0.013676313,2.890649051,0.03589913,0.039640348,286.11,0.004035965,0.057295166,1.574034812,0.12511576,2.578420887,1.0,0.91,0.0,0.99,1.32,0.0,22.65,94.77,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,122.075,110.0,41.47295742,540.0,430.0,91.18181818
2024-01-25 05:00:00,2.66,1133.0,120640.0,2.682389474,4001.0,1452.0,2269.0,392.0,1.27,234.0,1.39,8.0,1.5,11.07,87.56,0.41,3.6,307.4506667,0.96,11.38,87.12,0.45,6.9,20.92,1.05,10.21,69.41,1.08,92.2,19.3,951.74,2.39,1.885355488,11.725,4.933333333,80.89333333,53.6,9.64,26.8735,64.58,0.12,2.175,0.265,0.044,0.078,6.22,0.195,2.13641187,0.118776345,64.92531194,0.013676313,2.890649051,0.03589913,0.039640348,286.11,0.004035965,0.057295166,1.574034812,0.12511576,2.578420887,1.0,0.91,0.0,0.99,1.32,0.0,22.65,94.77,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,122.8125,125.0,42.55220418,550.0,425.0,94.96
2024-01-25 06:00:00,2.64,1135.0,119428.0,2.714473841,4001.0,1455.0,2275.0,560.0,1.27,233.0,1.37,8.0,1.5,11.07,87.56,0.41,3.6,307.4506667,0.96,11.38,87.12,0.45,6.9,20.92,1.05,10.21,69.41,1.08,92.2,19.3,951.74,2.39,1.885355488,11.725,4.933333333,80.89333333,53.6,9.64,26.8735,64.58,0.12,2.175,0.265,0.044,0.078,6.22,0.195,2.13641187,0.118776345,64.92531194,0.013676313,2.890649051,0.03589913,0.039640348,286.11,0.004035965,0.057295166,1.574034812,0.12511576,2.578420887,1.0,0.91,0.0,0.99,1.32,0.0,22.65,94.77,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,122.8125,125.0,43.23334097,550.0,425.0,89.6
2024-01-25 07:00:00,2.59,1137.0,118506.0,2.733357793,4002.0,1494.0,2274.0,455.0,1.27,234.0,1.32,8.0,1.5,11.07,87.56,0.41,3.6,307.4506667,0.96,11.38,87.12,0.45,6.9,20.92,1.05,10.21,69.41,1.08,92.2,19.3,951.74,2.39,1.885355488,11.725,4.933333333,80.89333333,53.6,9.64,26.8735,64.58,0.12,2.175,0.265,0.044,0.078,6.22,0.195,2.13641187,0.118776345,64.92531194,0.013676313,2.890649051,0.03589913,0.039640348,286.11,0.004035965,0.057295166,1.574034812,0.12511576,2.578420887,1.0,0.91,0.0,0.99,1.32,0.0,22.65,94.77,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,122.945,126.0,42.90263876,551.0,425.0,96.82539683
2024-01-25 08:00:00,2.59,1142.0,118810.0,2.710639911,3998.0,1505.0,2275.0,0.0,1.27,236.0,1.32,8.0,1.5,11.31,87.29,0.42,3.7,307.4506667,0.98,11.64,86.86,0.46,7.4,20.92,1.04,10.6,67.57,2.63,92.2,19.2,951.74,2.22,1.926273847,11.76,4.933333333,80.89333333,53.805,10.05,26.8045,64.58,0.1115,2.16,0.265,0.045,0.0735,6.105,0.185,2.285981965,0.055539478,65.04120688,0.0160864,2.974394464,0.034820174,0.024820174,286.11,0.005446052,0.057079375,1.209789242,0.160641187,2.715833071,1.0,0.63,0.0,0.6,1.23,0.0,22.65,96.97,0.1,82.0,27.63636364,11.0,60.0,28.75,8.0,123.21000000000001,128.0,41.89126394,553.0,425.0,95.703125
2024-01-25 09:00:00,2.64,1146.0,118204.0,2.724527695,3998.0,1438.0,2269.0,0.0,1.27,232.0,1.37,7.0,1.5,11.31,87.29,0.42,3.7,307.4506667,0.98,11.64,86.86,0.46,7.4,20.92,1.04,10.6,67.57,2.63,92.2,19.2,951.74,2.22,1.926273847,11.76,4.933333333,80.89333333,53.805,10.05,26.8045,64.58,0.1115,2.16,0.265,0.045,0.0735,6.105,0.185,2.285981965,0.055539478,65.04120688,0.0160864,2.974394464,0.034820174,0.024820174,286.11,0.005446052,0.057079375,1.209789242,0.160641187,2.715833071,1.0,0.63,0.0,0.6,1.23,0.0,22.65,96.97,0.1,82.0,27.63636364,11.0,60.0,28.75,8.0,124.005,134.0,43.39535952,559.0,425.0,96.56716418
2024-01-25 10:00:00,2.64,1146.0,117947.0,2.732508014,4001.0,1438.0,2276.0,0.0,1.27,232.0,1.37,8.0,1.5,11.31,87.29,0.42,3.7,307.4506667,0.98,11.64,86.86,0.46,7.4,20.92,1.04,10.6,67.57,2.63,92.2,19.2,951.74,2.22,1.926273847,11.76,4.933333333,80.89333333,53.805,10.05,26.8045,64.58,0.1115,2.16,0.265,0.045,0.0735,6.105,0.185,2.285981965,0.055539478,65.04120688,0.0160864,2.974394464,0.034820174,0.024820174,286.11,0.005446052,0.057079375,1.209789242,0.160641187,2.715833071,1.0,0.63,0.0,0.6,1.23,0.0,22.65,96.97,0.1,82.0,27.63636364,11.0,60.0,28.75,8.0,123.8725,133.0,42.29691877,558.0,425.0,96.39097744
2024-01-25 11:00:00,2.59,1149.0,115442.0,2.790367597,3999.0,1462.0,2296.0,0.0,1.27,230.0,1.32,7.0,1.5,11.31,87.29,0.42,3.7,307.4506667,0.98,11.64,86.86,0.46,7.4,20.92,1.04,10.6,67.57,2.63,92.2,19.2,951.74,2.22,1.926273847,11.76,4.933333333,80.89333333,53.805,10.05,26.8045,64.58,0.1115,2.16,0.265,0.045,0.0735,6.105,0.185,2.285981965,0.055539478,65.04120688,0.0160864,2.974394464,0.034820174,0.024820174,286.11,0.005446052,0.057079375,1.209789242,0.160641187,2.715833071,1.0,0.63,0.0,0.6,1.23,0.0,22.65,96.97,0.1,82.0,27.63636364,11.0,60.0,28.75,8.0,123.0775,127.0,42.70760642,552.0,425.0,96.77165354
2024-01-25 12:00:00,2.65,1143.0,117628.0,2.737860524,3998.0,1418.0,2316.0,0.0,1.27,230.0,1.38,7.0,1.5,11.31,87.29,0.42,3.7,307.4506667,0.98,11.64,86.86,0.46,7.4,20.92,1.04,10.6,67.57,2.63,92.2,19.2,951.74,2.22,1.926273847,11.76,4.933333333,80.89333333,53.805,10.05,26.8045,64.58,0.1115,2.16,0.265,0.045,0.0735,6.105,0.185,2.285981965,0.055539478,65.04120688,0.0160864,2.974394464,0.034820174,0.024820174,286.11,0.005446052,0.057079375,1.209789242,0.160641187,2.715833071,1.0,0.63,0.0,0.6,1.23,0.0,22.65,96.97,0.1,82.0,27.63636364,11.0,60.0,28.75,8.0,121.7525,117.0,42.29879741,542.0,425.0,93.5042735
2024-01-25 13:00:00,2.63,1144.0,116353.0,2.769918056,4001.0,1434.0,2315.0,0.0,1.27,230.0,1.36,8.0,1.5,11.31,87.29,0.42,3.7,307.4506667,0.98,11.64,86.86,0.46,7.4,20.92,1.04,10.6,67.57,2.63,92.2,19.2,951.74,2.22,1.926273847,11.76,4.933333333,80.89333333,53.805,10.05,26.8045,64.58,0.1115,2.16,0.265,0.045,0.0735,6.105,0.185,2.285981965,0.055539478,65.04120688,0.0160864,2.974394464,0.034820174,0.024820174,286.11,0.005446052,0.057079375,1.209789242,0.160641187,2.715833071,1.0,0.63,0.0,0.6,1.23,0.0,22.65,96.97,0.1,82.0,27.63636364,11.0,60.0,28.75,8.0,122.68,124.0,42.67984371,549.0,425.0,95.0
2024-01-25 14:00:00,2.66,1138.0,117022.0,2.754093076,4001.0,1401.0,2317.0,0.0,1.27,227.0,1.39,7.0,1.5,11.31,87.29,0.42,3.7,307.4506667,0.98,11.64,86.86,0.46,7.4,20.92,1.04,10.6,67.57,2.63,92.2,19.2,951.74,2.22,1.926273847,11.76,4.933333333,80.89333333,53.805,10.05,26.8045,64.58,0.1115,2.16,0.265,0.045,0.0735,6.105,0.185,2.285981965,0.055539478,65.04120688,0.0160864,2.974394464,0.034820174,0.024820174,286.11,0.005446052,0.057079375,1.209789242,0.160641187,2.715833071,1.0,0.63,0.0,0.6,1.23,0.0,22.65,96.97,0.1,82.0,27.63636364,11.0,60.0,28.75,8.0,121.355,114.0,41.82838438,539.0,425.0,91.22807018
2024-01-25 15:00:00,2.65,1138.0,118524.0,2.730798692,4000.0,1437.0,2294.0,428.0,1.27,231.0,1.38,8.0,1.5,11.31,87.29,0.42,3.7,307.4506667,0.98,11.64,86.86,0.46,7.4,20.92,1.04,10.6,67.57,2.63,92.2,19.2,951.74,2.22,1.926273847,11.76,4.933333333,80.89333333,53.805,10.05,26.8045,64.58,0.1115,2.16,0.265,0.045,0.0735,6.105,0.185,2.285981965,0.055539478,65.04120688,0.0160864,2.974394464,0.034820174,0.024820174,286.11,0.005446052,0.057079375,1.209789242,0.160641187,2.715833071,1.0,0.63,0.0,0.6,1.23,0.0,22.65,96.97,0.1,82.0,27.63636364,11.0,60.0,28.75,8.0,121.62,116.0,41.80500351,541.0,425.0,92.84482759
2024-01-25 16:00:00,2.66,1136.0,117715.0,2.759260113,3999.0,1414.0,2277.0,780.0,1.27,228.0,1.39,8.0,1.5,11.01,87.61,0.4,6.1,307.4506667,0.98,11.41,87.1,0.44,9.8,20.92,1.05,10.27,69.32,1.23,92.2,19.18,951.74,2.125,1.887446145,12.23,4.933333333,80.89333333,53.24,10.985,26.839,64.58,0.1095,2.235,0.245,0.045,0.074,6.48,0.18,2.578425081,0.050719304,64.58473734,0.021661843,3.105688372,0.025539478,0.055539478,286.11,0.009805704,0.073136835,1.23259201,0.2333175,2.115833071,1.0,0.55,0.0,0.67,1.28,0.0,22.65,96.56,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,121.355,114.0,42.65653775,539.0,425.0,93.42105263
2024-01-25 17:00:00,2.65,1133.0,117757.0,2.768213874,4000.0,1425.0,2266.0,1094.0,1.27,229.0,1.38,7.0,1.5,11.01,87.61,0.4,6.1,307.4506667,0.98,11.41,87.1,0.44,9.8,20.92,1.05,10.27,69.32,1.23,92.2,19.18,951.74,2.125,1.887446145,12.23,4.933333333,80.89333333,53.24,10.985,26.839,64.58,0.1095,2.235,0.245,0.045,0.074,6.48,0.18,2.578425081,0.050719304,64.58473734,0.021661843,3.105688372,0.025539478,0.055539478,286.11,0.009805704,0.073136835,1.23259201,0.2333175,2.115833071,1.0,0.55,0.0,0.67,1.28,0.0,22.65,96.56,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,120.6925,109.0,41.70361727,534.0,425.0,96.42201835
2024-01-25 18:00:00,2.64,1133.0,120006.0,2.71217093,3998.0,1451.0,2272.0,1015.0,1.27,233.0,1.37,8.0,1.5,11.01,87.61,0.4,6.1,307.4506667,0.98,11.41,87.1,0.44,9.8,20.92,1.05,10.27,69.32,1.23,92.2,19.18,951.74,2.125,1.887446145,12.23,4.933333333,80.89333333,53.24,10.985,26.839,64.58,0.1095,2.235,0.245,0.045,0.074,6.48,0.18,2.578425081,0.050719304,64.58473734,0.021661843,3.105688372,0.025539478,0.055539478,286.11,0.009805704,0.073136835,1.23259201,0.2333175,2.115833071,1.0,0.55,0.0,0.67,1.28,0.0,22.65,96.56,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,121.09,112.0,41.80308969,537.0,425.0,92.85714286
2024-01-25 19:00:00,2.59,1135.0,119391.0,2.715428663,4002.0,1459.0,2284.0,540.0,1.27,233.0,1.32,8.0,1.5,11.01,87.61,0.4,6.1,307.4506667,0.98,11.41,87.1,0.44,9.8,20.92,1.05,10.27,69.32,1.23,92.2,19.18,951.74,2.125,1.887446145,12.23,4.933333333,80.89333333,53.24,10.985,26.839,64.58,0.1095,2.235,0.245,0.045,0.074,6.48,0.18,2.578425081,0.050719304,64.58473734,0.021661843,3.105688372,0.025539478,0.055539478,286.11,0.009805704,0.073136835,1.23259201,0.2333175,2.115833071,1.0,0.55,0.0,0.67,1.28,0.0,22.65,96.56,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,121.885,118.0,41.81064271,543.0,425.0,95.08474576
2024-01-25 20:00:00,2.59,1147.0,118922.0,2.709442534,4000.0,1500.0,2288.0,0.0,1.27,237.0,1.32,7.0,1.5,11.01,87.61,0.4,6.1,307.4506667,0.98,11.41,87.1,0.44,9.8,20.92,1.05,10.27,69.32,1.23,92.2,19.18,951.74,2.125,1.887446145,12.23,4.933333333,80.89333333,53.24,10.985,26.839,64.58,0.1095,2.235,0.245,0.045,0.074,6.48,0.18,2.578425081,0.050719304,64.58473734,0.021661843,3.105688372,0.025539478,0.055539478,286.11,0.009805704,0.073136835,1.23259201,0.2333175,2.115833071,1.0,0.55,0.0,0.67,1.28,0.0,22.65,96.56,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,122.8125,125.0,43.17089911,550.0,425.0,96.8
2024-01-25 21:00:00,2.59,1147.0,118106.0,2.726786953,3998.0,1488.0,2282.0,0.0,1.27,235.0,1.32,8.0,1.5,11.01,87.61,0.4,6.1,307.4506667,0.98,11.41,87.1,0.44,9.8,20.92,1.05,10.27,69.32,1.23,92.2,19.18,951.74,2.125,1.887446145,12.23,4.933333333,80.89333333,53.24,10.985,26.839,64.58,0.1095,2.235,0.245,0.045,0.074,6.48,0.18,2.578425081,0.050719304,64.58473734,0.021661843,3.105688372,0.025539478,0.055539478,286.11,0.009805704,0.073136835,1.23259201,0.2333175,2.115833071,1.0,0.55,0.0,0.67,1.28,0.0,22.65,96.56,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,123.21000000000001,128.0,42.27283291,553.0,425.0,98.125
2024-01-25 22:00:00,2.69,1137.0,117554.0,2.743175872,3996.0,1376.0,2288.0,171.0,1.27,226.0,1.42,7.0,1.5,11.01,87.61,0.4,6.1,307.4506667,0.98,11.41,87.1,0.44,9.8,20.92,1.05,10.27,69.32,1.23,92.2,19.18,951.74,2.125,1.887446145,12.23,4.933333333,80.89333333,53.24,10.985,26.839,64.58,0.1095,2.235,0.245,0.045,0.074,6.48,0.18,2.578425081,0.050719304,64.58473734,0.021661843,3.105688372,0.025539478,0.055539478,286.11,0.009805704,0.073136835,1.23259201,0.2333175,2.115833071,1.0,0.55,0.0,0.67,1.28,0.0,22.65,96.56,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,121.7975,123.0,42.1287594,545.0,422.0,97.39837398
2024-01-25 23:00:00,2.66,1134.0,118586.0,2.740839321,3999.0,1422.0,2267.0,849.0,1.27,229.0,1.39,8.0,1.5,11.19,87.44,0.42,4.2,301.4486667,0.95,11.3,87.21,0.46,7.1,20.308000003,1.03,10.25,69.58,1.4,93.06,18.77,938.4256667,2.195,1.89754781,11.945,4.933333333,81.2,53.52,10.33,26.977,64.58,0.113,2.185,0.29,0.044,0.0745,6.295,0.185,2.367719133,0.077982178,64.56591123,0.014659241,3.249554451,0.038654785,0.02,272.3233333,0.002600891,0.059044983,1.435068974,0.152933168,2.779376232,1.0,0.78,0.0,0.71,1.28,0.0,21.77,95.01,0.2,82.0,27.63636364,11.0,60.0,28.75,8.0,122.0625,125.0,41.52443301,547.0,422.0,90.88
2024-01-26 00:00:00,2.52,1133.0,110344.0,2.96120847,4000.0,1509.0,2267.0,1237.0,1.3,222.0,1.22,7.0,1.2,11.19,87.44,0.42,4.2,301.4486667,0.95,11.3,87.21,0.46,7.1,20.308000003,1.03,10.25,69.58,1.4,93.06,18.77,938.4256667,2.195,1.89754781,11.945,4.933333333,81.2,53.52,10.33,26.977,64.58,0.113,2.185,0.29,0.044,0.0745,6.295,0.185,2.367719133,0.077982178,64.56591123,0.014659241,3.249554451,0.038654785,0.02,272.3233333,0.002600891,0.059044983,1.435068974,0.152933168,2.779376232,1.0,0.78,0.0,0.71,1.28,0.0,21.77,95.01,0.2,82.0,27.63636364,11.0,60.0,27.75,8.0,121.66499999999999,122.0,43.37433279,544.0,422.0,79.09836066
2024-01-26 01:00:00,2.63,1133.0,120173.0,2.711196356,3999.0,1470.0,2264.0,1091.0,1.27,231.0,1.36,8.0,1.5,11.19,87.44,0.42,4.2,301.4486667,0.95,11.3,87.21,0.46,7.1,20.308000003,1.03,10.25,69.58,1.4,93.06,18.77,938.4256667,2.195,1.89754781,11.945,4.933333333,81.2,53.52,10.33,26.977,64.58,0.113,2.185,0.29,0.044,0.0745,6.295,0.185,2.367719133,0.077982178,64.56591123,0.014659241,3.249554451,0.038654785,0.02,272.3233333,0.002600891,0.059044983,1.435068974,0.152933168,2.779376232,1.0,0.78,0.0,0.71,1.28,0.0,21.77,95.01,0.2,82.0,27.63636364,11.0,60.0,27.75,8.0,122.0625,125.0,41.74440299,547.0,422.0,90.16
2024-01-26 02:00:00,2.66,1134.0,118842.0,2.733904664,3999.0,1422.0,2276.0,815.0,1.27,230.0,1.39,7.0,1.5,11.19,87.44,0.42,4.2,301.4486667,0.95,11.3,87.21,0.46,7.1,20.308000003,1.03,10.25,69.58,1.4,93.06,18.77,938.4256667,2.195,1.89754781,11.945,4.933333333,81.2,53.52,10.33,26.977,64.58,0.113,2.185,0.29,0.044,0.0745,6.295,0.185,2.367719133,0.077982178,64.56591123,0.014659241,3.249554451,0.038654785,0.02,272.3233333,0.002600891,0.059044983,1.435068974,0.152933168,2.779376232,1.0,0.78,0.0,0.71,1.28,0.0,21.77,95.01,0.2,82.0,27.63636364,11.0,60.0,27.75,8.0,121.4,120.0,42.29960271,542.0,422.0,90.33333333
2024-01-26 03:00:00,2.62,1133.0,120628.0,2.706725765,4001.0,1494.0,2264.0,1251.0,1.27,236.0,1.35,8.0,1.5,11.19,87.44,0.42,4.2,301.4486667,0.95,11.3,87.21,0.46,7.1,20.308000003,1.03,10.25,69.58,1.4,93.06,18.77,938.4256667,2.195,1.89754781,11.945,4.933333333,81.2,53.52,10.33,26.977,64.58,0.113,2.185,0.29,0.044,0.0745,6.295,0.185,2.367719133,0.077982178,64.56591123,0.014659241,3.249554451,0.038654785,0.02,272.3233333,0.002600891,0.059044983,1.435068974,0.152933168,2.779376232,1.0,0.78,0.0,0.71,1.28,0.0,21.77,95.01,0.2,82.0,27.63636364,11.0,60.0,27.75,8.0,121.4,120.0,41.8760083,542.0,422.0,92.5
2024-01-26 04:00:00,2.61,1132.0,118822.0,2.711721328,4000.0,1474.0,2260.0,0.0,1.27,233.0,1.34,8.0,1.5,11.19,87.44,0.42,4.2,301.4486667,0.95,11.3,87.21,0.46,7.1,20.308000003,1.03,10.25,69.58,1.4,93.06,18.77,938.4256667,2.195,1.89754781,11.945,4.933333333,81.2,53.52,10.33,26.977,64.58,0.113,2.185,0.29,0.044,0.0745,6.295,0.185,2.367719133,0.077982178,64.56591123,0.014659241,3.249554451,0.038654785,0.02,272.3233333,0.002600891,0.059044983,1.435068974,0.152933168,2.779376232,1.0,0.78,0.0,0.71,1.28,0.0,21.77,95.01,0.2,82.0,27.63636364,11.0,60.0,27.75,8.0,123.3875,135.0,42.08816705,557.0,422.0,99.7037037
2024-01-26 05:00:00,2.6,1134.0,117967.0,2.731362645,4000.0,1484.0,2261.0,0.0,1.27,232.0,1.33,7.0,1.5,11.19,87.44,0.42,4.2,301.4486667,0.95,11.3,87.21,0.46,7.1,20.308000003,1.03,10.25,69.58,1.4,93.06,18.77,938.4256667,2.195,1.89754781,11.945,4.933333333,81.2,53.52,10.33,26.977,64.58,0.113,2.185,0.29,0.044,0.0745,6.295,0.185,2.367719133,0.077982178,64.56591123,0.014659241,3.249554451,0.038654785,0.02,272.3233333,0.002600891,0.059044983,1.435068974,0.152933168,2.779376232,1.0,0.78,0.0,0.71,1.28,0.0,21.77,95.01,0.2,82.0,27.63636364,11.0,60.0,27.75,8.0,124.1825,141.0,42.47561542,563.0,422.0,97.09219858
2024-01-26 06:00:00,2.54,1133.0,116699.0,2.763090509,4003.0,1534.0,2264.0,0.0,1.27,233.0,1.27,8.0,1.5,11.19,87.44,0.42,4.2,301.4486667,0.95,11.3,87.21,0.46,7.1,20.308000003,1.03,10.25,69.58,1.4,93.06,18.77,938.4256667,2.195,1.89754781,11.945,4.933333333,81.2,53.52,10.33,26.977,64.58,0.113,2.185,0.29,0.044,0.0745,6.295,0.185,2.367719133,0.077982178,64.56591123,0.014659241,3.249554451,0.038654785,0.02,272.3233333,0.002600891,0.059044983,1.435068974,0.152933168,2.779376232,1.0,0.78,0.0,0.71,1.28,0.0,21.77,95.01,0.2,82.0,27.63636364,11.0,60.0,27.75,8.0,124.05,140.0,43.03768382,562.0,422.0,94.64285714
2024-01-26 07:00:00,2.6,1132.0,117081.0,2.750643448,3998.0,1470.0,2262.0,0.0,1.27,230.0,1.33,7.0,1.5,11.19,87.44,0.42,4.2,301.4486667,0.95,11.3,87.21,0.46,7.1,20.308000003,1.03,10.25,69.58,1.4,93.06,18.77,938.4256667,2.195,1.89754781,11.945,4.933333333,81.2,53.52,10.33,26.977,64.58,0.113,2.185,0.29,0.044,0.0745,6.295,0.185,2.367719133,0.077982178,64.56591123,0.014659241,3.249554451,0.038654785,0.02,272.3233333,0.002600891,0.059044983,1.435068974,0.152933168,2.779376232,1.0,0.78,0.0,0.71,1.28,0.0,21.77,95.01,0.2,82.0,27.63636364,11.0,60.0,27.75,8.0,123.6525,137.0,41.61863039,559.0,422.0,93.43065693
2024-01-26 08:00:00,2.65,1134.0,116629.0,2.780670244,4003.0,1408.0,2280.0,537.0,1.27,226.0,1.38,8.0,1.5,11.14,87.46,0.43,3.8,301.4486667,0.97,11.36,87.15,0.45,10.6,20.308000003,1.04,10.16,67.99,2.49,93.06,19.36,938.4256667,2.17,1.871941109,12.125,4.933333333,81.2,53.345,9.9,26.908,64.58,0.121,2.15,0.245,0.047,0.071,6.48,0.185,2.651621112,0.158071288,64.36066404,0.014793762,3.291483163,0.042017822,0.034663696,272.3233333,0.004201782,0.070578614,1.296369634,0.21250287,2.726013195,1.0,0.59,0.0,0.68,1.26,0.0,21.77,96.78,0.2,82.0,27.63636364,11.0,60.0,27.75,8.0,121.4,120.0,41.64711403,542.0,422.0,91.16666667
