Datetime,ACT. FUEL RATEKG/THM.,ACTUALKG/THM.,BELLY - 15162_TEMP. OC.2CT-17DEG. OC,BELLY - 15162_TEMP. OC.3DT-03DEG. OC,BELLY - 15162_TEMP. OCAT-07DEG. OC,BOSH - 12975_TEMP. OC.1BT-12DEG. OC,BOSH - 12975_TEMP. OC.2CT-17DEG. OC,BOSH - 12975_TEMP. OC.3DT-03DEG. OC,BOSH - 12975_TEMP. OCAT-07DEG. OC,BOTTOMBAR,CHARGES/HRS.,CHEM_PCT_C,CHEM_PCT_CR,CHEM_PCT_FE,CHEM_PCT_MN,CHEM_PCT_P,CHEM_PCT_S,CHEM_PCT_SI,CHEM_PCT_TI,COKE RATE KG/THM,COKE_ASH%,COKE_CALC_MT,COKE_DISCHARGE_TIME,COKE_FC%,COKE_IM%,COKE_MOIST%,COKE_VM%,DIFFERENTIAL PRESSURETOTALBAR,FLUX_AL2O3%,FLUX_CALC_MT,FLUX_CAO%,FLUX_FE2O3%,FLUX_LOI%,FLUX_MGO%,FLUX_SIO2%,FLUX_TM%,FURNACE TOP GAS ANALYSISCO2%,FURNACE TOP GAS ANALYSISH2%,FURNACE TOP GAS ANALYSISONLINE (ANALYZER)CO%,FURNACE TOP GAS_UPTAKE TEMP. OC.1BT-12DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.2CT-08DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.3DT-04DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.4AVG.DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OCAT-16DEG. OC,FURNACETOPGASANALYSISCO2ETACO,GEOMIN TYPE,HEARTH PAD CENTER_TEMP. OC.1B5.4 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OC.2C5.7 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OC.3D6.1 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OCA4.3 MTR.DEG. OC,HMT_GT_1480C,HOT BLAST PRESSUREBAR,HOT BLAST TEMP.OC,HOT BLAST VOLUMENM3/HR.,LLOYDS_PELLET_PCT_AL2O3,LLOYDS_PELLET_PCT_CAO,LLOYDS_PELLET_PCT_FE2O3,LLOYDS_PELLET_PCT_K2O,LLOYDS_PELLET_PCT_LOI,LLOYDS_PELLET_PCT_MGO,LLOYDS_PELLET_PCT_MNO,LLOYDS_PELLET_PCT_NA2O,LLOYDS_PELLET_PCT_P,LLOYDS_PELLET_PCT_SIO2,LLOYDS_PELLET_PCT_TIO2,LLOYDS_PELLET_PCT_TM,LOWER STACK - 18660_TEMP. OC.1BT-12DEG. OC,LOWER STACK - 18660_TEMP. OC.2CT-17DEG. OC,LOWER STACK - 18660_TEMP. OC.3DT-03DEG. OC,LOWER STACK - 18660_TEMP. OCAT-07DEG. OC,NON_COKE_DISCHARGE_TIME,NUTCOKE_ASH%,NUTCOKE_CALC_MT,NUTCOKE_FC%,NUTCOKE_IM%,NUTCOKE_MOIST%,NUTCOKE_VM%,O2 ENRICHMENT %,ORE_AL2O3%,ORE_CALC_MT,ORE_CAO%,ORE_FE(T)%,ORE_K2O%,ORE_LOI%,ORE_MGO%,ORE_MNO%,ORE_NA2O%,ORE_P%,ORE_SIO2%,ORE_TIO2%,ORE_TM%,OXYGENFLOWNM3/HR.,PCI_2_ASH%,PCI_2_CALC_MT,PCI_2_FC%,PCI_2_IM%,PCI_2_VM%,PERMEABILITYKGS/HR.,PRODUCTIONTONNESPERHR,RAFTOC,SINTER_CALC_MT,SINTER_SP_02_AL2O3%,SINTER_SP_02_BASICITY,SINTER_SP_02_CAO%,SINTER_SP_02_COLD_STRENGTH_AI,SINTER_SP_02_COLD_STRENGTH_TI,SINTER_SP_02_FE(T)%,SINTER_SP_02_FEO%,SINTER_SP_02_HOT_STRENGTH_RDI,SINTER_SP_02_HOT_STRENGTH_RI,SINTER_SP_02_K2O%,SINTER_SP_02_MGO%,SINTER_SP_02_MNO%,SINTER_SP_02_NA2O%,SINTER_SP_02_P%,SINTER_SP_02_SIO2%,SINTER_SP_02_TIO2%,SLAG_BASICITY,SLAG_PCT_AL2O3,SLAG_PCT_CAO,SLAG_PCT_FEO,SLAG_PCT_K2O,SLAG_PCT_MGO,SLAG_PCT_MNO,SLAG_PCT_NA2O,SLAG_PCT_S,SLAG_PCT_SIO2,SLAG_PCT_TIO2,SLAG_T_BASICITY,STEAMKGS/HR.,STOCKRODLEVEL,TOPBAR,TOPPRESSUREBAR,TOTAL HEAT LOAD,TOTAL OXYGENNM3/HR.,TOTAL_COKE_PORTIONS,TOTAL_NON_COKE_PORTIONS,TOTAL_PELLET_CALC_MT,TUYEREVELOCITYM/S,UNITCOST LAKHS/THM,WEIGHTED_COKE_ANGLE,WEIGHTED_NON_COKE_ANGLE
2026-01-19 11:00:00,540.5277778,165.0626919,51.13222222,53.84694444,58.63027778,53.69083333,55.57638889,50.59611111,53.06305556,1.118962915,6.769444444,4.5,0.0143,94.87127,0.1315,0.0991,0.0755,0.274,0.03433,290.0,11.63724281,26.926,60.0,87.46275719,0.357805838,3.168350293,0.9,1.365312874,0.59,0.796,0.0,0.75,1.15,0.0,96.81,0.1,18.88613992,3.398397303,24.00195322,150.0561111,146.4108333,154.9041667,149.9663889,148.4944444,44.03575061,1,409.5888889,531.5397222,695.1513889,65.43722222,1481.2,2.734290553,1200.0,109658.7592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.99944444,40.49694444,38.43888889,55.87194444,67.5,11.83,6.966,87.155,0.45,5.55,1.015,4.023041844,4.212700439,52.173,0.037314895,60.59703946,0.036371821,3.770587469,0.040534951,0.071604853,0.022924118,0.062409254,4.545278592,0.359203151,3.377810362,5411.638161,10.72,16.7830885,67.13,1.75,20.4,1341.703064,95.3031763,2285.869108,100.963,2.71,1.974257426,9.97,5.133333333,79.28888889,55.52,9.55,37.71,70.23,0.052,2.18,0.021,0.028,0.048,5.05,0.16,1.022014736,19.674,34.444,0.351,0.472,9.004,0.303,0.219,0.451,33.702,1.162,1.289179845,0,1.146465161,0.246349951,1.368923089,1.11107005,,17,9,0.0,225.0005831,94.37080668,27.35294118,27.33333333
2026-01-19 13:00:00,543.5277778,175.7920161,51.65,54.91361111,25.41416667,53.54361111,68.17888889,52.19416667,55.2375,1.075638089,6.769444444,4.5,0.014704348,94.88629217,0.137930435,0.098591304,0.069252174,0.258869565,0.03436,290.0,11.63710099,26.885,60.0,87.46289901,0.357786498,3.167189883,0.9,1.322345522,0.59,0.858,0.0,0.75,1.15,0.0,96.81,0.1,18.98247022,3.570569714,23.77196694,168.2822222,164.2822222,173.8725,173.0114583,185.6088889,44.40256236,1,409.9416667,531.9658333,695.7236111,66.23472222,1474.365217,2.691683458,1200.0,108072.3053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03055556,39.86055556,36.13111111,67.96611111,67.5,11.83,6.953,87.155,0.45,5.55,1.015,4.081320094,4.189851983,51.548,0.037135873,60.64748817,0.036488516,3.749447505,0.040445992,0.071337976,0.022910802,0.06219929,4.521238845,0.35582622,3.374633351,5401.772744,10.72,17.83831416,67.13,1.75,20.4,1365.009989,94.51392541,2245.539178,101.115,2.71,1.974257426,9.97,5.133333333,79.28888889,55.52,9.55,37.71,70.23,0.052,2.18,0.021,0.028,0.048,5.05,0.16,1.030285619,19.63591304,34.55930435,0.456782609,0.452956522,8.981826087,0.307043478,0.217043478,0.438869565,33.54391304,1.303391304,1.298050079,0,1.113095581,0.246707409,1.369224533,1.260421698,,17,9,0.0,223.2971492,95.79244213,27.35294118,27.33333333
2026-01-19 14:00:00,541.3333333,185.8530242,52.1275,55.02916667,7.830277778,54.48805556,71.16555556,52.30027778,63.02583333,1.107232123,6.230555556,4.488444444,0.015,94.90233333,0.142888889,0.097711111,0.062822222,0.255777778,0.035022222,290.0,11.63704969,27.048,60.0,87.46295031,0.357779503,3.166770186,0.9,1.360560869,0.59,1.054,0.0,0.75,1.15,0.0,96.81,0.1,18.96385542,3.534899033,24.02389583,168.6208333,163.3747222,169.635,168.5502083,172.5702778,44.11443075,1,410.04,532.3066667,696.06,66.46222222,1474.6,2.729560453,1200.0,107387.5397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.70194444,40.00722222,35.31305556,68.97777778,67.5,11.83,6.913,87.155,0.45,5.55,1.015,4.102691819,4.199559191,50.793,0.03720493,60.62656153,0.036457248,3.756960605,0.040503219,0.071509657,0.022920521,0.06229632,4.532115843,0.357215916,3.374025948,5395.422706,10.72,17.35793421,67.13,1.75,20.4,1317.493639,93.39602778,2265.611569,101.547,2.71,1.974257426,9.97,5.133333333,79.28888889,55.52,9.55,37.71,70.23,0.052,2.18,0.021,0.028,0.048,5.05,0.16,1.026634056,19.5,34.54244444,0.458,0.438444444,9.030666667,0.307111111,0.217111111,0.424222222,33.64911111,1.335777778,1.295006759,0,0.991888534,0.25332873,1.369026194,1.352070063,,17,9,0.0,221.0930856,97.1255257,27.35294118,27.33333333
2026-01-19 15:00:00,541.0277778,190.953145,52.73472222,55.23555556,32.69166667,56.29666667,69.08916667,52.72,68.34027778,1.108215105,6.0,4.461777778,0.015,94.91233333,0.149555556,0.097044444,0.055488889,0.269111111,0.039688889,289.875,11.63670551,26.863,60.0,87.46329449,0.357732569,3.163954138,0.9,1.356647747,0.59,0.891,0.0,0.75,1.15,0.0,96.81,0.1,18.62820714,3.506743511,24.07060211,171.3022222,170.3605556,176.0080556,172.5777778,172.6402778,43.62852161,1,410.1608333,532.44,696.3222222,66.93166667,1480.6,2.725887303,1200.0,109332.9336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9025,40.01444444,35.43638889,71.17722222,67.5,11.83,6.999,87.155,0.45,5.55,1.015,4.033347564,4.17778083,50.244,0.037017753,60.67584428,0.036611735,3.733342091,0.040464334,0.071393002,0.022917423,0.06211468,4.510769843,0.353890833,3.366374094,5404.062956,10.72,17.17432586,67.13,1.75,20.4,1346.064169,89.94,2252.780367,101.929,2.71,1.974257426,9.97,5.133333333,79.28888889,55.52,9.55,37.71,70.23,0.052,2.18,0.021,0.028,0.048,5.05,0.16,1.011564893,19.2,34.45577778,0.338,0.411777778,9.170666667,0.300444444,0.210444444,0.410888889,34.06244444,1.349111111,1.280794919,0,0.982605172,0.248432662,1.369321556,1.371502026,,17,9,0.0,221.4000461,97.77004171,27.35294118,27.33333333
2026-01-19 16:00:00,542.4305556,180.0946194,52.84805556,55.62083333,48.97888889,57.27583333,67.15694444,53.47083333,64.41444444,1.115328347,6.384722222,4.425,0.0157,94.9781,0.143,0.0984,0.0613,0.242,0.0365,286.5,11.87832317,28.864,60.0,87.19312881,0.335419207,3.149695122,0.928548018,1.353074267,0.59,1.016,0.0,0.75,1.15,0.0,96.81,0.1,18.18043522,3.598950297,24.14728042,168.0777778,169.7183333,184.4863889,179.8021528,196.9261111,42.95110467,1,410.4113889,532.7155556,696.6902778,67.29222222,1481.7,2.722169886,1200.0,108704.4328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40805556,39.70666667,36.06583333,73.56805556,67.5,11.83,7.096,87.155,0.45,5.55,1.015,4.059487503,4.148531322,50.045,0.036802678,60.73940613,0.036724248,3.709236487,0.04031132,0.070933959,0.022892197,0.061830133,4.478658807,0.349658467,3.366248376,5400.618922,10.89,17.23631324,67.5,1.75,19.86,1342.115481,95.70698611,2247.210794,101.651,2.59,2.001980198,10.11,5.133333333,79.28888889,55.29,9.17,37.71,70.23,0.054,2.22,0.19,0.027,0.05,5.05,0.15,1.018255182,19.278,34.555,0.323,0.417,9.124,0.3,0.203,0.417,33.936,1.343,1.287113377,0,1.028009288,0.237745941,1.369044872,1.389832275,,17,9,0.0,220.0000725,95.48753708,27.35294118,27.33333333
2026-01-19 17:00:00,541.7916667,191.2889008,52.54166667,55.63055556,50.80805556,57.34638889,66.46222222,54.65805556,61.73388889,1.130116585,6.115277778,4.406,0.016,94.8412,0.148,0.1038,0.052,0.382,0.051,285.0,11.88058655,26.903,60.0,87.19228004,0.334853362,3.217596551,0.927133405,1.361816922,0.59,1.019,0.0,0.75,1.15,0.0,96.81,0.1,18.11861022,3.725043397,24.23519483,194.2813889,200.6552778,211.5633333,202.3601389,202.9405556,42.77735419,1,410.5344444,532.9763889,696.8863889,67.31833333,1484.0,2.730926783,1200.0,110407.4622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.17777778,40.10611111,39.20527778,61.60277778,67.5,11.83,7.098,87.155,0.45,5.55,1.015,3.994376689,4.178339823,48.796,0.037027625,60.67421264,0.036594516,3.735011066,0.040451266,0.071353799,0.022914563,0.062113677,4.510837364,0.354008751,3.36798713,5399.34085,10.89,17.53507362,67.5,1.75,19.86,1356.159889,91.66801389,2243.724656,101.067,2.59,2.001980198,10.11,5.133333333,79.28888889,55.29,9.17,37.71,70.23,0.054,2.22,0.19,0.027,0.05,5.05,0.15,1.033414084,19.452,34.884,0.316,0.392,8.972,0.268,0.188,0.42,33.758,1.24,1.299173617,0,0.927411268,0.231700299,1.369028564,1.321555403,,17,9,0.0,223.1903236,96.59577936,27.35294118,27.33333333
2026-01-19 18:00:00,539.375,208.3428192,52.40166667,55.39166667,53.16388889,57.75027778,71.21527778,55.08638889,61.24722222,1.137893772,5.615277778,4.397,0.0159,94.58435,0.16,0.11115,0.0334,0.622,0.0762,285.0,11.88060175,26.988,60.0,87.19227434,0.334849563,3.218052468,0.927123907,1.387604993,0.59,0.998,0.0,0.75,1.15,0.0,96.81,0.1,18.25019294,3.761750892,24.23160217,188.0791667,199.1088889,208.6255556,201.405,209.8063889,42.96194797,1,410.7661111,533.1805556,697.1019444,67.47388889,1487.4,2.756988575,1200.0,110838.8486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.90666667,40.24972222,41.19833333,58.64333333,67.5,11.83,7.017,87.155,0.45,5.55,1.015,3.979950911,4.175362816,50.177,0.036990454,60.68178767,0.036645933,3.729352891,0.040478107,0.071434322,0.02292086,0.0621018,4.509017677,0.353479762,3.363702493,5398.440375,10.89,17.53684301,67.5,1.75,19.86,1334.377606,84.17301389,2205.977781,101.567,2.59,2.001980198,10.11,5.133333333,79.28888889,55.29,9.17,37.71,70.23,0.054,2.22,0.19,0.027,0.05,5.05,0.15,1.055191775,19.635,35.393,0.3105,0.3485,8.772,0.217,0.169,0.4215,33.545,1.08,1.316694186,0,0.888623655,0.249711231,1.369320964,1.302498365,,17,9,0.0,215.5518711,98.85542354,27.35294118,27.33333333
2026-01-19 19:00:00,534.875,169.6808156,52.51833333,55.14138889,55.39277778,58.64611111,70.55,54.86583333,60.71083333,1.155668806,6.269444444,4.367,0.0149,94.48785,0.16,0.11265,0.0274,0.742,0.0882,285.0,11.88055665,26.911,60.0,87.19229126,0.334860838,3.216699491,0.927152094,1.41321305,0.59,0.964,0.0,0.75,1.15,0.0,96.81,0.1,17.90473156,3.450456517,24.15764858,189.9091667,203.8047222,214.8894444,205.4105556,213.0388889,42.56904331,1,410.8438889,533.4038889,697.2563889,67.57944444,1491.4,2.782531881,1200.0,111334.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45861111,40.90388889,40.04166667,58.37333333,67.5,11.83,6.937,87.155,0.45,5.55,1.015,3.91477225,4.243968885,51.294,0.037537724,60.52960346,0.03627009,3.794869575,0.040718213,0.072154638,0.022955199,0.062721371,4.580278395,0.363682068,3.375962101,5342.048183,10.89,15.94642865,67.5,1.75,19.86,1314.424561,93.97897222,2252.442297,101.474,2.59,2.001980198,10.11,5.133333333,79.28888889,55.29,9.17,37.71,70.23,0.054,2.22,0.19,0.027,0.05,5.05,0.15,1.095052361,19.485,36.223,0.3155,0.3335,8.692,0.187,0.159,0.4365,33.095,0.98,1.357705715,0,0.9041016,0.257544224,1.369239569,1.291460448,,17,9,0.0,214.8776767,93.73270806,27.35294118,27.33333333
2026-01-19 20:00:00,530.0,162.8448256,52.59305556,54.55472222,58.94833333,60.21,65.64027778,54.71222222,59.75722222,1.156774755,6.115277778,4.339294118,0.014,94.40029412,0.16,0.114211765,0.021858824,0.851411765,0.098929412,285.0,11.88056004,26.891,60.0,87.19228999,0.33485999,3.21680116,0.927149976,1.417578417,0.59,1.002,0.0,0.75,1.15,0.0,96.81,0.1,18.19073144,3.267353103,24.54619983,192.0541667,209.1183333,212.2608333,202.5261111,196.6711111,42.56395203,1,410.9991667,533.5972222,697.3505556,67.66027778,1495.423529,2.78686815,1200.0,112006.0794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7775,41.80638889,39.85194444,60.42888889,67.5,11.83,6.875,87.155,0.45,5.55,1.015,3.884018475,4.292557091,51.453,0.037956776,60.41954677,0.035921618,3.84786854,0.040800925,0.072402775,0.022961266,0.063124988,4.627763979,0.37110979,3.393440616,5334.014636,10.89,14.92766173,67.5,1.75,19.86,1319.095353,91.66801389,2248.179828,100.986,2.59,2.001980198,10.11,5.133333333,79.28888889,55.29,9.17,37.71,70.23,0.054,2.22,0.19,0.027,0.05,5.05,0.15,1.130116959,19.35705882,36.96011765,0.320705882,0.32,8.607294118,0.159294118,0.151411765,0.45,32.70482353,0.887176471,1.393301155,0,0.866984977,0.260803653,1.369326994,1.310559166,,17,9,0.0,210.4063131,92.82693939,27.35294118,27.33333333
2026-01-19 21:00:00,530.0,153.6228408,52.65388889,53.78444444,59.89972222,60.96638889,60.69361111,54.52222222,59.165,1.186350553,6.0,4.332235294,0.014,94.39323529,0.16,0.116329412,0.020447059,0.865529412,0.098223529,285.0,11.88027469,30.726,60.0,87.19239699,0.334931329,3.208240578,0.927328321,1.451460153,0.59,1.195,0.0,0.75,1.15,0.0,96.81,0.1,18.58289969,3.05652005,24.50294214,188.3477778,205.6386111,202.3041667,201.0254167,207.8111111,43.1294075,1,411.2288889,533.8155556,697.5372222,67.4625,1499.658824,2.798763781,1200.0,112520.9739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74388889,42.06166667,40.3225,59.98944444,67.5,11.83,8.17,87.155,0.45,5.55,1.015,3.814424436,4.279907127,60.405,0.037845046,60.44839037,0.03601922,3.833518748,0.04078669,0.07236007,0.022961212,0.063022846,4.61565036,0.369159076,3.388154954,5263.852267,10.89,13.8168383,67.5,1.75,19.86,1294.995103,89.94,2265.573592,117.683,2.59,2.001980198,10.11,5.133333333,79.28888889,55.29,9.17,37.71,70.23,0.054,2.22,0.19,0.027,0.05,5.05,0.15,1.122017664,19.42764706,36.86129412,0.327764706,0.32,8.480235294,0.152235294,0.165529412,0.45,32.85305882,0.858941176,1.380151803,0,0.851945898,0.265109592,1.347299394,1.288003767,,17,9,0.0,208.6887156,91.60502641,27.35294118,27.33333333
2026-01-19 22:00:00,530.0,157.4291025,53.42666667,53.56972222,57.24194444,60.41805556,58.15833333,54.645,60.71,1.168591604,6.384722222,4.397529412,0.014,94.59021176,0.145529412,0.106870588,0.032541176,0.638470588,0.074847059,285.0,11.88008227,26.499,60.0,87.19246915,0.334979433,3.202468018,0.927448583,1.429281914,0.59,0.915,0.0,0.75,1.15,0.0,96.81,0.1,18.68024264,3.239510958,24.42385292,176.6725,184.1763889,188.4127778,187.5866667,201.085,43.33804397,1,411.3627778,533.9891667,697.5866667,67.38361111,1503.411765,2.777347706,1200.0,113367.4489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.10916667,42.88444444,40.5675,57.12583333,67.5,11.83,7.105,87.155,0.45,5.55,1.015,3.783651203,4.257973403,50.306,0.037680992,60.49625492,0.036110842,3.81486105,0.040679641,0.072038922,0.022943903,0.062812567,4.591833578,0.365967479,3.387285811,5263.62335,10.89,15.06706493,67.5,1.75,19.86,1325.898775,95.70698611,2240.846903,100.574,2.59,2.001980198,10.11,5.133333333,79.28888889,55.29,9.17,37.71,70.23,0.054,2.22,0.19,0.027,0.05,5.05,0.15,1.119805976,19.65258824,36.59847059,0.301058824,0.363411765,8.565411765,0.174117647,0.189294118,0.478941176,32.68294118,0.893411765,1.381921668,0,0.85095004,0.260690351,1.348351883,1.311458291,,17,9,0.0,213.1996514,92.10935608,27.35294118,27.33333333
2026-01-19 23:00:00,526.9444444,180.2017333,53.8,53.2075,54.31861111,59.13527778,56.51305556,54.08055556,62.79722222,1.151643604,6.115277778,4.4476,0.01384,94.73472,0.1364,0.09616,0.04568,0.4732,0.0524,285.0,11.8789201,28.799,60.0,87.19290496,0.335269975,3.167603042,0.928174937,1.40050183,0.59,0.889,0.0,0.75,1.15,0.0,96.81,0.1,17.98673828,3.480058811,24.75267672,169.435,182.1805556,195.8830556,182.7044444,183.3191667,42.08772761,1,411.5091667,534.1663889,697.6047222,67.18694444,1503.44,2.765219069,1200.0,113304.1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0925,43.81583333,41.49305556,55.74722222,67.5,11.83,7.159,87.155,0.45,5.55,1.015,3.774839319,4.245488152,50.179,0.037577672,60.52421969,0.036188983,3.802156679,0.040646286,0.071938859,0.022939815,0.06270398,4.579218398,0.364086869,3.384013233,5246.309914,10.89,16.51344908,67.5,1.75,19.86,1351.660242,91.63868056,2264.699111,100.584,2.59,2.001980198,10.11,5.133333333,79.28888889,55.29,9.17,37.71,70.23,0.054,2.22,0.19,0.027,0.05,5.05,0.15,1.112942932,19.9612,36.0892,0.294,0.4132,8.7864,0.2112,0.2116,0.5068,32.426,1.0088,1.383921842,0,1.034895888,0.248858264,1.364731067,1.325278829,,17,9,0.0,225.5231525,95.12672967,27.35294118,27.33333333
2026-01-20 00:00:00,525.0,158.8063814,54.18777778,53.27861111,38.54805556,57.43611111,55.30638889,53.49916667,66.24416667,1.148619889,6.769444444,4.3636,0.01324,94.47492,0.1604,0.09676,0.04448,0.7852,0.0614,285.0,11.7235001,30.762,60.0,87.3866904,0.377452376,3.409524738,0.889809505,1.423161122,0.64,1.131,0.0,0.74,1.1,0.0,95.21,0.1,18.32757072,3.467632778,24.91042186,152.2955556,157.4313889,171.3905556,162.2695833,167.9608333,42.38745325,1,411.7036111,534.3433333,697.6230556,67.17277778,1493.84,2.792430211,1200.0,113298.5431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.28083333,44.67694444,41.23444444,55.14833333,67.5,11.815,8.076,87.18,0.46,5.8,1.005,3.767691408,3.936218044,55.585,0.047070792,60.84830692,0.036669461,3.53162256,0.051790231,0.079343528,0.02010269,0.061489395,4.604738509,0.379463272,3.422444904,5237.595136,10.96,16.07171309,67.34,1.66,20.04,1328.510736,95.00894969,2248.468481,117.173,2.58,2.027888446,10.18,5.0,79.62222222,55.24,9.28,37.71,70.23,0.053,2.18,0.2,0.029,0.047,5.02,0.16,1.085785552,20.3032,35.1112,0.384,0.4252,9.1104,0.2532,0.2176,0.4948,32.336,1.2668,1.367542464,0,0.715480338,0.274541258,1.369153325,1.38103777,,17,9,0.0,218.4974531,92.29184553,27.35294118,27.33333333
2026-01-20 01:00:00,520.9861111,152.1944433,54.02888889,53.09138889,3.509722222,56.95666667,54.07777778,52.74083333,65.47111111,1.137742668,6.615277778,4.483030303,0.016,94.8311899,0.149232323,0.09869697,0.046444444,0.333232323,0.042173737,285.0,11.72389704,31.003,60.0,87.38636906,0.377433474,3.413305164,0.889733897,1.386729925,0.64,1.002,0.0,0.74,1.1,0.0,95.21,0.1,18.70032842,3.296103408,24.67660114,155.9086111,153.4288889,182.6733333,169.3640972,185.4455556,43.11224981,1,412.1766667,534.4605556,697.7905556,67.36361111,1486.818182,2.755634289,1200.0,113433.5922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8975,44.68277778,39.43444444,61.65555556,67.5,11.815,7.902,87.18,0.46,5.8,1.005,3.860648192,3.876121645,59.435,0.045131488,60.97638042,0.036698124,3.49545453,0.050210314,0.079344157,0.01988712,0.060656347,4.532584841,0.371156389,3.393693951,5376.032242,10.96,15.05178736,67.34,1.66,20.04,1366.083461,98.89840278,2307.368144,116.853,2.58,2.027888446,10.18,5.0,79.62222222,55.24,9.28,37.71,70.23,0.053,2.18,0.2,0.029,0.047,5.02,0.16,1.059551041,19.74606061,35.31393939,0.343737374,0.457676768,8.54969697,0.262323232,0.22,0.442323232,33.32959596,1.232323232,1.316086083,0,0.889214419,0.248987267,1.368900167,1.534025726,,17,9,0.0,225.5689344,91.41576374,27.35294118,27.33333333
2026-01-20 02:00:00,525.4166667,149.4765838,56.445,53.40388889,148.3477778,59.44,54.32111111,53.17277778,67.545,1.145677323,6.884722222,4.464848485,0.016,94.78525051,0.149838384,0.100515152,0.039777778,0.393838384,0.049931313,285.0,11.72256128,30.844,60.0,87.3874504,0.377497082,3.400583582,0.889988328,1.3887998,0.64,1.154,0.0,0.74,1.1,0.0,95.21,0.1,18.24153675,3.288266781,24.59920008,150.5061111,151.4711111,165.9277778,156.7399306,159.0547222,42.57993744,1,414.3213889,535.4469444,699.4541667,69.08416667,1475.909091,2.758178181,1200.0,113466.9028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42805556,44.025,39.63611111,63.03222222,67.5,11.815,7.679,87.18,0.46,5.8,1.005,3.862209861,3.862854324,59.289,0.04499688,61.01178802,0.036728027,3.479603299,0.049994771,0.079084316,0.019909697,0.060542698,4.514553458,0.369178347,3.400168665,5376.6938,10.96,15.39110351,67.34,1.66,20.04,1365.002806,94.98554132,2294.964239,116.879,2.58,2.027888446,10.18,5.0,79.62222222,55.24,9.28,37.71,70.23,0.053,2.18,0.2,0.029,0.047,5.02,0.16,1.065677004,19.70969697,35.35030303,0.301313131,0.451616162,8.731515152,0.268383838,0.22,0.448383838,33.1720202,1.238383838,1.328908014,0,0.908405689,0.243122468,1.369283544,1.662962803,,17,9,0.0,224.9162653,91.05564736,27.35294118,27.33333333
2026-01-20 03:00:00,530.0,166.9607908,54.11472222,53.09666667,143.5175,60.97888889,54.89111111,53.09111111,71.10694444,1.172447184,6.615277778,4.471186441,0.016,94.79798305,0.153728814,0.099135593,0.040237288,0.372711864,0.049016949,285.0,11.72451708,26.34,60.0,87.38586712,0.377403948,3.419210326,0.889615793,1.421639425,0.64,0.992,0.0,0.74,1.1,0.0,95.21,0.1,18.68043561,3.424406814,24.63872083,161.6263889,167.6872222,174.7169444,170.1338194,176.5047222,43.12030861,1,415.0536111,535.9016667,699.8563889,69.62583333,1480.084746,2.790710133,1200.0,113577.2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74777778,42.71361111,38.3575,51.88583333,67.5,11.815,6.585,87.18,0.46,5.8,1.005,3.842039786,3.86582483,50.865,0.045088568,61.00535614,0.036726275,3.481502802,0.050070972,0.079087978,0.019919355,0.060582876,4.518149808,0.369590996,3.401407648,5356.319778,10.96,16.52320046,67.34,1.66,20.04,1333.730206,98.96455556,2275.127931,100.405,2.58,2.027888446,10.18,5.0,79.62222222,55.24,9.28,37.71,70.23,0.053,2.18,0.2,0.029,0.047,5.02,0.16,1.071756973,19.71864407,35.43084746,0.304915254,0.431355932,8.794915254,0.262542373,0.212542373,0.45,33.05915254,1.225084746,1.337796373,0,0.897316286,0.249192209,1.369026764,1.631132664,,17,9,0.0,225.5402314,93.37230479,27.35294118,27.33333333
