,HOT BLAST PRESSUREBAR,TOPPRESSUREBAR,DIFFERENTIAL PRESSURETOTALBAR,HOT BLAST TEMP.OC,OXYGENFLOWNM3/HR.,STEAMKGS/HR.,RAFTOC,PERMEABILITYKGS/HR.,TUYEREVELOCITYM/S,HOT BLAST VOLUMENM3/HR.,O2 ENRICHMENT %,COKE_VM%,COKE_ASH%,COKE_IM%,COKE_FC%,COKE_MOIST%,COKE_CALC_MT,NUTCOKE_MOIST%,NUTCOKE_VM%,NUTCOKE_IM%,NUTCOKE_FC%,NUTCOKE_ASH%,NUTCOKE_CALC_MT,PCI_2_FC%,PCI_2_ASH%,PCI_2_VM%,PCI_2_IM%,PCI_2_CALC_MT,SINTER_SP_02_COLD_STRENGTH_AI,SINTER_SP_02_COLD_STRENGTH_TI,SINTER_SP_02_HOT_STRENGTH_RI,SINTER_SP_02_HOT_STRENGTH_RDI,SINTER_SP_02_P%,SINTER_SP_02_SIO2%,SINTER_SP_02_MGO%,SINTER_SP_02_FEO%,SINTER_SP_02_AL2O3%,SINTER_SP_02_NA2O%,SINTER_SP_02_TIO2%,SINTER_SP_02_FE(T)%,SINTER_SP_02_CAO%,SINTER_SP_02_K2O%,SINTER_SP_02_BASICITY,SINTER_SP_02_MNO%,SINTER_CALC_MT,FLUX_TM%,FLUX_SIO2%,FLUX_FE2O3%,FLUX_AL2O3%,FLUX_LOI%,FLUX_MGO%,FLUX_CAO%,FLUX_CALC_MT,GEOMIN TYPE,ORE_FE(T)%,ORE_LOI%,ORE_TM%,ORE_MGO%,ORE_NA2O%,ORE_P%,ORE_TIO2%,ORE_AL2O3%,ORE_SIO2%,ORE_MNO%,ORE_CAO%,ORE_K2O%,ORE_CALC_MT,LLOYDS_PELLET_PCT_SIO2,LLOYDS_PELLET_PCT_AL2O3,LLOYDS_PELLET_PCT_FE2O3,LLOYDS_PELLET_PCT_MGO,LLOYDS_PELLET_PCT_TIO2,LLOYDS_PELLET_PCT_NA2O,TOTAL_PELLET_CALC_MT,LLOYDS_PELLET_PCT_K2O,LLOYDS_PELLET_PCT_TM,LLOYDS_PELLET_PCT_LOI,LLOYDS_PELLET_PCT_MNO,LLOYDS_PELLET_PCT_CAO,LLOYDS_PELLET_PCT_P,DAILYPRODUCTION,CHARGES/HRS.,STOCKRODLEVEL,FURNACE TOP GAS ANALYSISH2%,COKE_DISCHARGE_TIME,WEIGHTED_COKE_ANGLE,TOTAL_COKE_PORTIONS,NON_COKE_DISCHARGE_TIME,WEIGHTED_NON_COKE_ANGLE,TOTAL_NON_COKE_PORTIONS,UNITCOST LAKHS/THM,ACTUALKG/THM.,ACT. FUEL RATEKG/THM.,FURNACETOPGASANALYSISCO2ETACO,COKE RATE KG/THM,PRODUCTIONTONNESPERHR
2024-12-03 00:00:00,2.49,1.38,1.11,1141.0,4283.0,0.0,2284.0,1445.0,211.0,96530.0,3.57338093716424,0.98,12.42,0.39,86.21,3.1,32.99316346594907,7.7,1.04,0.45,85.93,12.58,3.869713701847816,70.22,9.83,19.06,0.89,11.25652332994432,5.11,81.0444444444444,68.62,25.25,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,102.24013703275106,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.4184739028627362,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,47.24331864445488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,4.178,97.0,26.69230769,13.0,60.0,28.5,8.0,121.505,134.0,549.0,41.9938866682342,415.0,87.68656716417911
2024-12-03 01:00:00,2.48,1.35,1.13,1129.0,4256.0,0.0,2301.0,1432.0,210.0,96855.0,3.53896813090849,0.98,12.42,0.39,86.21,3.1,30.82457844992204,7.7,1.04,0.45,85.93,12.58,3.615363943637981,70.22,9.83,19.06,0.89,10.516651027275635,5.11,81.0444444444444,68.62,25.25,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,95.52006517802884,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3252400044356203,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,44.138094950901184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.91,97.0,26.69230769,13.0,60.0,28.5,8.0,120.975,130.0,545.0,42.1164772727273,415.0,81.92307692307692
2024-12-03 02:00:00,2.49,1.34,1.15,1129.0,4252.0,0.0,2309.0,1404.0,210.0,97013.0,3.52989128518264,0.98,12.42,0.39,86.21,3.1,30.73774865147156,7.7,1.04,0.45,85.93,12.58,3.605179819853085,70.22,9.83,19.06,0.89,10.48702665818472,5.11,81.0444444444444,68.62,25.25,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,95.25099457189354,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3215069340005907,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,44.013762289067664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.9,97.0,26.69230769,13.0,60.0,28.5,8.0,120.975,130.0,545.0,42.2548555187115,415.0,81.6923076923077
2024-12-03 03:00:00,2.51,1.34,1.17,1128.0,4252.0,0.0,2313.0,1396.0,210.0,97260.0,3.52093427612801,0.98,12.42,0.39,86.21,3.1,30.512533861740607,7.7,1.04,0.45,85.93,12.58,3.578764748786012,70.22,9.83,19.06,0.89,10.410188450855152,5.11,81.0444444444444,68.62,25.25,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,94.55309268723012,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.311824282559732,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.69127444743696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,3.81,97.0,26.69230769,13.0,60.0,28.5,8.0,120.71,128.0,543.0,42.1052631578947,415.0,81.09375
2024-12-03 04:00:00,2.49,1.35,1.14,1129.0,4253.0,0.0,2314.0,1431.0,212.0,97197.0,3.52404244875876,0.98,12.42,0.39,86.21,3.1,30.515774311075827,7.7,1.04,0.45,85.93,12.58,3.579144815741567,70.22,9.83,19.06,0.89,10.411294019091404,5.11,81.0444444444444,68.62,25.25,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,94.56313428219336,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3119635990826928,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.69591448690007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.88,97.0,26.69230769,13.0,60.0,28.5,8.0,120.5775,127.0,542.0,41.5733015494637,415.0,81.10236220472441
2024-12-03 05:00:00,2.49,1.37,1.12,1129.0,4252.0,0.0,2313.0,1458.0,212.0,97280.0,3.52021100118218,0.98,12.42,0.39,86.21,3.1,30.48313835705685,7.7,1.04,0.45,85.93,12.58,3.575316998546334,70.22,9.83,19.06,0.89,10.400159367569165,5.11,81.0444444444444,68.62,25.25,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,94.46200107577808,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3105604826728727,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.649182660878736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,3.82,97.0,26.69230769,13.0,60.0,28.5,8.0,120.71,128.0,543.0,41.6468348405521,415.0,81.015625
2024-12-03 06:00:00,2.49,1.37,1.12,1133.0,4268.0,0.0,2312.0,1464.0,213.0,98216.0,3.49980029504582,0.98,12.42,0.39,86.21,3.1,30.50310934878856,7.7,1.04,0.45,85.93,12.58,3.577659363212985,70.22,9.83,19.06,0.89,10.406973019572622,5.11,81.0444444444444,68.62,25.25,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,94.52388774310045,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3114190948097464,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.6777793708305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.86,97.0,26.69230769,13.0,60.0,28.5,8.0,121.1075,131.0,546.0,41.7790395079252,415.0,81.06870229007633
2024-12-03 07:00:00,2.51,1.36,1.15,1129.0,4272.0,0.0,2309.0,1431.0,211.0,97949.0,3.512618774327,0.98,12.42,0.39,86.21,3.1,30.571324871108125,7.7,1.04,0.45,85.93,12.58,3.5856602492653686,70.22,9.83,19.06,0.89,10.430246617427128,5.11,81.0444444444444,68.62,25.25,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,94.73527591013423,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.31435188233345,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.77545802055341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,3.82,97.0,26.69230769,13.0,60.0,28.5,8.0,120.71,128.0,543.0,41.8323863636364,415.0,81.25
2024-12-03 08:00:00,2.5,1.37,1.13,1121.0,4289.0,0.0,2314.0,1450.0,211.0,98180.0,3.51829472313296,0.98,12.44,0.4,86.18,3.3,30.310031496141388,7.7,1.04,0.45,85.93,12.58,3.555013580468229,70.58,9.62,18.79,1.01,10.341099210440571,5.11,81.0444444444444,68.62,25.64,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,93.92557269722712,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3031181055613692,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.40130880670253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.84,97.0,26.69230769,13.0,60.0,28.5,8.0,120.445,126.0,541.0,41.4346389806513,415.0,80.55555555555556
2024-12-03 09:00:00,2.47,1.37,1.1,1128.0,4280.0,0.0,2314.0,1477.0,212.0,97751.0,3.52631363171848,0.98,12.44,0.4,86.18,3.3,30.277369824270544,7.7,1.04,0.45,85.93,12.58,3.551182746868586,70.58,9.62,18.79,1.01,10.329955784567252,5.11,81.0444444444444,68.62,25.64,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,93.82435979561372,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3017138834648592,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.35454015497116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,3.88,97.0,26.69230769,13.0,60.0,28.5,8.0,120.71,128.0,543.0,42.0753375977257,415.0,80.46875
2024-12-03 10:00:00,2.48,1.38,1.1,1130.0,4282.0,0.0,2306.0,1463.0,211.0,97098.0,3.55166629485713,0.98,12.44,0.4,86.18,3.3,30.38822004803983,7.7,1.04,0.45,85.93,12.58,3.5641841867037085,70.58,9.62,18.79,1.01,10.367775381080824,5.11,81.0444444444444,68.62,25.64,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,94.1678655670436,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3064796631908773,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.51326796077088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.87,97.0,26.69230769,13.0,60.0,28.5,8.0,121.1075,131.0,546.0,42.48997877859,415.0,80.76335877862596
2024-12-03 11:00:00,2.5,1.38,1.12,1129.0,4281.0,0.0,2308.0,1432.0,208.0,96281.0,3.5809429978392,0.98,12.44,0.4,86.18,3.3,30.48313835705685,7.7,1.04,0.45,85.93,12.58,3.575316998546334,70.58,9.62,18.79,1.01,10.400159367569165,5.11,81.0444444444444,68.62,25.64,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,94.46200107577808,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3105604826728727,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.649182660878736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,3.9,97.0,26.69230769,13.0,60.0,28.5,8.0,120.71,128.0,543.0,41.3551965276103,415.0,81.015625
2024-12-03 12:00:00,2.5,1.38,1.12,1128.0,4289.0,0.0,2317.0,1432.0,207.0,95811.0,3.60521322955591,0.98,12.44,0.4,86.18,3.3,30.277369824270544,7.7,1.04,0.45,85.93,12.58,3.551182746868586,70.58,9.62,18.79,1.01,10.329955784567252,5.11,81.0444444444444,68.62,25.64,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,93.82435979561372,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3017138834648592,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.35454015497116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.87,97.0,26.69230769,13.0,60.0,28.5,8.0,120.71,128.0,543.0,41.8532634587899,415.0,80.46875
2024-12-03 13:00:00,2.5,1.38,1.12,1129.0,4286.0,0.0,2308.0,1463.0,208.0,95254.0,3.62374247772612,0.98,12.44,0.4,86.18,3.3,31.07868665273645,7.7,1.04,0.45,85.93,12.58,3.6451678754494217,70.58,9.62,18.79,1.01,10.60334701556008,5.11,81.0444444444444,68.62,25.64,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,96.307502778661,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.3361648693570336,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,44.501955627920566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,3.85,97.0,26.69230769,13.0,60.0,28.5,8.0,120.5775,127.0,542.0,42.6318267419962,415.0,82.5984251968504
2024-12-03 14:00:00,2.45,1.38,1.07,1129.0,4284.0,0.0,2307.0,1463.0,209.0,95631.0,3.6077861244086,0.98,12.44,0.4,86.18,3.3,30.100996796168,7.7,1.04,0.45,85.93,12.58,3.5304962454305167,70.58,9.62,18.79,1.01,10.269781284851325,5.11,81.0444444444444,68.62,25.64,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,93.2778101269014,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.2941310841437046,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.10198943562182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.81,97.0,26.69230769,13.0,60.0,28.5,8.0,120.975,130.0,545.0,42.043085476025,415.0,80.0
2024-12-03 15:00:00,2.45,1.38,1.07,1127.0,4285.0,0.0,2307.0,1474.0,209.0,95794.0,3.60249245603738,0.98,12.44,0.4,86.18,3.3,30.512533861740607,7.7,1.04,0.45,85.93,12.58,3.578764748786012,70.58,9.62,18.79,1.01,10.410188450855152,5.11,81.0444444444444,68.62,25.64,0.053,5.285,1.89,9.66,2.1,0.046,0.16,55.40000000000001,10.705,0.059,2.025553900577175,0.07,94.55309268723012,0.1,96.12,1.04,0.4499999999999999,1.24,0.0,0.0,1.311824282559732,1.0,53.69,7.56,5.7,0.1,0.04,0.194,0.584,5.75,8.01,0.37,0.3,0.021,43.69127444743696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.82,97.0,26.69230769,13.0,60.0,28.5,8.0,120.71,128.0,543.0,42.5688509021842,415.0,81.09375
2024-12-03 16:00:00,2.48,1.38,1.1,1129.0,4285.0,0.0,2304.0,1451.0,208.0,95566.0,3.6110799069375,0.92,12.13,0.42,86.53,3.2,30.515774311075827,7.9,1.04,0.48,84.04,12.92,3.579144815741567,71.02,9.38,18.62,0.98,10.411294019091404,5.11,81.0444444444444,68.62,26.03,0.0525,5.289999999999999,1.845,10.15,2.19,0.0495,0.1699999999999999,55.495,10.525,0.063,1.989692213681535,0.07,94.56313428219336,0.1,94.42,0.97,0.36,1.3,0.0,0.0,1.3119635990826928,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,43.69591448690007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,3.91,97.0,26.69230769,13.0,60.0,28.5,8.0,120.5775,127.0,542.0,42.0310633213859,415.0,81.10236220472441
2024-12-03 17:00:00,2.47,1.38,1.09,1129.0,4285.0,0.0,2310.0,1457.0,208.0,95496.0,3.61372462532756,0.92,12.13,0.42,86.53,3.2,30.486147345725264,7.9,1.04,0.48,84.04,12.92,3.5756699178622062,71.02,9.38,18.62,0.98,10.401185966645684,5.11,81.0444444444444,68.62,26.03,0.0525,5.289999999999999,1.845,10.15,2.19,0.0495,0.1699999999999999,55.495,10.525,0.063,1.989692213681535,0.07,94.4713254139582,0.1,94.42,0.97,0.36,1.3,0.0,0.0,1.3106898480156222,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,43.65349126895162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,3.86,97.0,26.69230769,13.0,60.0,28.5,8.0,120.5775,127.0,542.0,41.6825095057034,415.0,81.02362204724409
2024-12-03 18:00:00,2.47,1.38,1.09,1129.0,4215.0,0.0,2308.0,1462.0,208.0,95524.0,3.55369904790577,0.92,12.13,0.42,86.53,3.2,30.36555633832182,7.9,1.04,0.48,84.04,12.92,3.561525997587621,71.02,9.38,18.62,0.98,10.360043034425214,5.11,81.0444444444444,68.62,26.03,0.0525,5.289999999999999,1.845,10.15,2.19,0.0495,0.1699999999999999,55.495,10.525,0.063,1.989692213681535,0.07,94.09763462996987,0.1,94.42,0.97,0.36,1.3,0.0,0.0,1.3055052831254363,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,43.48081551464583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.95,97.0,26.69230769,13.0,60.0,28.5,8.0,120.71,128.0,543.0,41.7874970287616,415.0,80.703125
2024-12-03 19:00:00,2.45,1.38,1.07,1130.0,4251.0,0.0,2312.0,1483.0,209.0,95550.0,3.58305083430947,0.92,12.13,0.42,86.53,3.2,30.33801251897248,7.9,1.04,0.48,84.04,12.92,3.5582954284654025,71.02,9.38,18.62,0.98,10.350645704417085,5.11,81.0444444444444,68.62,26.03,0.0525,5.289999999999999,1.845,10.15,2.19,0.0495,0.1699999999999999,55.495,10.525,0.063,1.989692213681535,0.07,94.01228107278251,0.1,94.42,0.97,0.36,1.3,0.0,0.0,1.3043210926802693,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,43.44137517920939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,3.84,97.0,26.69230769,13.0,60.0,28.5,8.0,120.5775,127.0,542.0,41.742027605902,415.0,80.62992125984252
2024-12-03 20:00:00,2.46,1.38,1.08,1130.0,4283.0,0.0,2336.0,1476.0,209.0,95589.0,3.6085281613605,0.92,12.13,0.42,86.53,3.2,28.234734994805585,7.9,1.04,0.48,84.04,12.92,3.3116054782138247,71.02,9.38,18.62,0.98,9.633054845190545,5.11,81.0444444444444,68.62,26.03,0.0525,5.289999999999999,1.845,10.15,2.19,0.0495,0.1699999999999999,55.495,10.525,0.063,1.989692213681535,0.07,87.49458589903351,0.1,94.42,0.97,0.36,1.3,0.0,0.0,1.213894956926795,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,40.42966609061327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,3.8,97.0,26.69230769,13.0,60.0,28.5,8.0,120.3125,125.0,540.0,41.7889256980596,415.0,75.04
2024-12-03 21:00:00,2.47,1.38,1.09,1129.0,4288.0,0.0,2336.0,1463.0,209.0,95681.0,3.60926639664497,0.92,12.13,0.42,86.53,3.2,29.61154969379129,7.9,1.04,0.48,84.04,12.92,3.4730898024153865,71.02,9.38,18.62,0.98,10.102792971276507,5.11,81.0444444444444,68.62,26.03,0.0525,5.289999999999999,1.845,10.15,2.19,0.0495,0.1699999999999999,55.495,10.525,0.063,1.989692213681535,0.07,91.76109776711438,0.1,94.42,0.97,0.36,1.3,0.0,0.0,1.2730883022877095,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,42.401144078945045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,3.73,97.0,26.69230769,13.0,60.0,28.5,8.0,120.0475,123.0,538.0,41.8177537085001,415.0,78.69918699186992
2024-12-03 22:00:00,2.47,1.38,1.09,1129.0,4284.0,0.0,2299.0,1477.0,210.0,96329.0,3.58166619972457,0.92,12.13,0.42,86.53,3.2,30.732887950286027,7.9,1.04,0.48,84.04,12.92,3.604609716231539,71.02,9.38,18.62,0.98,10.48536829655622,5.11,81.0444444444444,68.62,26.03,0.0525,5.289999999999999,1.845,10.15,2.19,0.0495,0.1699999999999999,55.495,10.525,0.063,1.989692213681535,0.07,95.2359320952142,0.1,94.42,0.97,0.36,1.3,0.0,0.0,1.3212979580474846,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,44.00680219094976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,6.0,1.3,4.03,97.0,26.69230769,13.0,60.0,28.5,8.0,121.1075,131.0,546.0,41.7548812044225,415.0,81.6793893129771
2024-12-03 23:00:00,2.47,1.38,1.09,1129.0,4283.0,0.0,2271.0,1477.0,210.0,96526.0,3.57352889180722,0.95,12.46,0.36,86.23,3.4,32.62081040484406,7.9,1.04,0.48,84.04,12.92,3.8777563978579135,70.79,9.54,18.66,1.01,11.340146105134,4.98,80.9555555555556,64.85,26.42,0.052,5.28,1.76,10.12,2.11,0.048,0.17,55.63,10.48,0.065,1.98484848484848,0.08,100.16727500532312,0.1,94.42,0.97,0.36,1.3,0.0,0.0,0.8154045122369222,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,47.040030031682406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.343385554385,7.0,1.3,4.09,97.0,26.69230769,13.0,60.0,28.5,8.0,121.3725,133.0,548.0,41.924882629108,415.0,87.66917293233082
2024-12-04 00:00:00,2.46,1.36,1.12416666666667,1129.0,4303.0,0.0,2312.0,1458.0,209.0,95800.0,3.61738614788054,0.95,12.46,0.36,86.23,3.4,29.640466019694603,7.9,1.04,0.48,84.04,12.92,3.523471836441346,70.79,9.54,18.66,1.01,10.304073109038484,4.98,80.9555555555556,64.85,26.42,0.052,5.28,1.76,10.12,2.11,0.048,0.17,55.63,10.48,0.065,1.98484848484848,0.08,91.0156637506406,0.1,94.42,0.97,0.36,1.3,0.0,0.0,0.740906477715071,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,42.742298379946135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.6817549165569,6.0,1.3,3.86,97.0,26.69230769,13.0,60.0,28.5,8.0,120.975,130.0,545.0,41.5857988165681,415.0,80.0
2024-12-04 01:00:00,2.5,1.38,1.12,1138.0,4283.0,0.0,2307.0,1440.0,210.0,96367.0,3.57942002821568,0.95,12.46,0.36,86.23,3.4,30.314112974687664,7.9,1.04,0.48,84.04,12.92,3.603550741815013,70.79,9.54,18.66,1.01,10.538256588789356,4.98,80.9555555555556,64.85,26.42,0.052,5.28,1.76,10.12,2.11,0.048,0.17,55.63,10.48,0.065,1.98484848484848,0.08,93.08420156315516,0.1,94.42,0.97,0.36,1.3,0.0,0.0,0.7577452612995044,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,43.71371425221763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.6817549165569,6.0,1.3,4.04,97.0,26.69230769,13.0,60.0,28.5,8.0,121.24,132.0,547.0,41.7906921804867,415.0,81.81818181818181
2024-12-04 02:00:00,2.51,1.36,1.15,1138.0,4283.0,0.0,2308.0,1398.0,209.0,96340.0,3.58042233963711,0.95,12.46,0.36,86.23,3.4,30.117632612814685,7.9,1.04,0.48,84.04,12.92,3.58019439441436,70.79,9.54,18.66,1.01,10.46995307386202,4.98,80.9555555555556,64.85,26.42,0.052,5.28,1.76,10.12,2.11,0.048,0.17,55.63,10.48,0.065,1.98484848484848,0.08,92.48087803450508,0.1,94.42,0.97,0.36,1.3,0.0,0.0,0.7528339494207112,1.0,53.98,7.46,4.0,0.08,0.002,0.21,0.539,5.31,8.39,0.24,0.26,0.02,43.43038462280511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.6817549165569,6.0,1.3,4.0,97.0,26.69230769,13.0,60.0,28.5,8.0,121.24,132.0,547.0,41.6666666666667,415.0,81.28787878787878
